"sample_library_id","sample_id","position","angle_twotheta","intensity_arbu"
"7256","223587","31","38.85","376.3"
"7256","223587","31","38.9","-289.7"
"7256","223587","31","38.95","102.6"
"7256","223587","31","39.0","-187.2"
"7256","223587","31","39.05","-3.049"
"7256","223587","31","39.1","-198.4"
"7256","223587","31","39.15","310.3"
"7256","223587","31","39.2","457.5"
"7256","223587","31","39.25","-407.8"
"7256","223587","31","39.3","-250.1"
"7256","223587","31","39.35","-170.8"
"7256","223587","31","39.4","353.2"
"7256","223587","31","39.45","63.38"
"7256","223587","31","39.5","82.15"
"7256","223587","31","39.55","-127.5"
"7256","223587","31","39.6","699.3"
"7256","223587","31","39.65","-156.2"
"7256","223587","31","39.7","221.2"
"7256","223587","31","39.75","475.9"
"7256","223587","31","39.8","421.1"
"7256","223587","31","39.85","1006"
"7256","223587","31","39.9","-7.116"
"7256","223587","31","39.95","330"
"7256","223587","31","40.0","454"
"7256","223587","31","40.05","556.7"
"7256","223587","31","40.1","-429.7"
"7256","223587","31","40.15","-145.1"
"7256","223587","31","40.2","122.8"
"7256","223587","31","40.25","-578.9"
"7256","223587","31","40.3","556.3"
"7256","223587","31","40.35","627.5"
"7256","223587","31","40.4","811.1"
"7256","223587","31","40.45","242.4"
"7256","223587","31","40.5","144.7"
"7256","223587","31","40.55","-14.48"
"7256","223587","31","40.6","137.8"
"7256","223587","31","40.65","481.9"
"7256","223587","31","40.7","123.3"
"7256","223587","31","40.75","-203.9"
"7256","223587","31","40.8","460"
"7256","223587","31","40.85","164.8"
"7256","223587","31","40.9","-35.98"
"7256","223587","31","40.95","433.3"
"7256","223587","31","41.0","569.8"
"7256","223587","31","41.05","678.7"
"7256","223587","31","41.1","305.3"
"7256","223587","31","41.15","617.5"
"7256","223587","31","41.2","424.5"
"7256","223587","31","41.25","592.2"
"7256","223587","31","41.3","73.98"
"7256","223587","31","41.35","488.1"
"7256","223587","31","41.4","379.2"
"7256","223587","31","41.45","7.034"
"7256","223587","31","41.5","135"
"7256","223587","31","41.55","552.2"
"7256","223587","31","41.6","800.8"
"7256","223587","31","41.65","986.8"
"7256","223587","31","41.7","286.7"
"7256","223587","31","41.75","461.1"
"7256","223587","31","41.8","1045"
"7256","223587","31","41.85","716"
"7256","223587","31","41.9","763.9"
"7256","223587","31","41.95","720.8"
"7256","223587","31","42.0","1184"
"7256","223587","31","42.05","638.5"
"7256","223587","31","42.1","1179"
"7256","223587","31","42.15","520.1"
"7256","223587","31","42.2","529.9"
"7256","223587","31","42.25","998.7"
"7256","223587","31","42.3","1074"
"7256","223587","31","42.35","1282"
"7256","223587","31","42.4","851.4"
"7256","223587","31","42.45","1295"
"7256","223587","31","42.5","1286"
"7256","223587","31","42.55","656.5"
"7256","223587","31","42.6","1174"
"7256","223587","31","42.65","335.2"
"7256","223587","31","42.7","509.2"
"7256","223587","31","42.75","1597"
"7256","223587","31","42.8","1676"
"7256","223587","31","42.85","1580"
"7256","223587","31","42.9","1116"
"7256","223587","31","42.95","1142"
"7256","223587","31","43.0","1001"
"7256","223587","31","43.05","1222"
"7256","223587","31","43.1","1145"
"7256","223587","31","43.15","1371"
"7256","223587","31","43.2","1318"
"7256","223587","31","43.25","2086"
"7256","223587","31","43.3","1510"
"7256","223587","31","43.35","1766"
"7256","223587","31","43.4","1065"
"7256","223587","31","43.45","1654"
"7256","223587","31","43.5","1202"
"7256","223587","31","43.55","1608"
"7256","223587","31","43.6","1682"
"7256","223587","31","43.65","1912"
"7256","223587","31","43.7","1526"
"7256","223587","31","43.75","1901"
"7256","223587","31","43.8","1570"
"7256","223587","31","43.85","2009"
"7256","223587","31","43.9","2513"
"7256","223587","31","43.95","2310"
"7256","223587","31","44.0","1748"
"7256","223587","31","44.05","2206"
"7256","223587","31","44.1","1709"
"7256","223587","31","44.15","2143"
"7256","223587","31","44.2","2419"
"7256","223587","31","44.25","2247"
"7256","223587","31","44.3","2015"
"7256","223587","31","44.35","2496"
"7256","223587","31","44.4","2464"
"7256","223587","31","44.45","2733"
"7256","223587","31","44.5","1887"
"7256","223587","31","44.55","2052"
"7256","223587","31","44.6","2067"
"7256","223587","31","44.65","3097"
"7256","223587","31","44.7","2741"
"7256","223587","31","44.75","2616"
"7256","223587","31","44.8","2475"
"7256","223587","31","44.85","2072"
"7256","223587","31","44.9","1929"
"7256","223587","31","44.95","2377"
"7256","223587","31","45.0","2705"
"7256","223587","31","45.05","2117"
"7256","223587","31","45.1","1968"
"7256","223587","31","45.15","1811"
"7256","223587","31","45.2","1957"
"7256","223587","31","45.25","2164"
"7256","223587","31","45.3","2509"
"7256","223587","31","45.35","1962"
"7256","223587","31","45.4","1907"
"7256","223587","31","45.45","2455"
"7256","223587","31","45.5","1366"
"7256","223587","31","45.55","2209"
"7256","223587","31","45.6","2196"
"7256","223587","31","45.65","1842"
"7256","223587","31","45.7","1347"
"7256","223587","31","45.75","1500"
"7256","223587","31","45.8","1558"
"7256","223587","31","45.85","1287"
"7256","223587","31","45.9","1709"
"7256","223587","31","45.95","1204"
"7256","223587","31","46.0","965.6"
"7256","223587","31","46.05","1201"
"7256","223587","31","46.1","951.9"
"7256","223587","31","46.15","911.7"
"7256","223587","31","46.2","783.2"
"7256","223587","31","46.25","865.3"
"7256","223587","31","46.3","535.4"
"7256","223587","31","46.35","582.5"
"7256","223587","31","46.4","759.4"
"7256","223587","31","46.45","1165"
"7256","223587","31","46.5","752.2"
"7256","223587","31","46.55","601.8"
"7256","223587","31","46.6","743.9"
"7256","223587","31","46.65","830.2"
"7256","223587","31","46.7","509.2"
"7256","223587","31","46.75","704.6"
"7256","223587","31","46.8","421.8"
"7256","223587","31","46.85","-62.15"
"7256","223587","31","46.9","368.1"
"7256","223587","31","46.95","285.9"
"7256","223587","31","47.0","-34.58"
"7256","223587","31","47.05","807"
"7256","223587","31","47.1","150.5"
"7256","223587","31","47.15","259"
"7256","223587","31","47.2","674.8"
"7256","223587","31","47.25","283.5"
"7256","223587","31","47.3","29.68"
"7256","223587","31","47.35","68.97"
"7256","223587","31","47.4","470.2"
"7256","223587","31","47.45","390"
"7256","223587","31","47.5","249.2"
"7256","223587","31","47.55","372.7"
"7256","223587","31","47.6","19.25"
"7256","223587","31","47.65","-135.3"
"7256","223587","31","47.7","87.39"
"7256","223587","31","47.75","223.3"
"7256","223587","31","47.8","83.2"
"7256","223587","31","47.85","159"
"7256","223587","31","47.9","241.2"
"7256","223587","31","47.95","-168.7"
"7256","223587","31","48.0","0.3738"
"7256","223587","31","48.05","622"
"7256","223587","31","48.1","307.9"
"7256","223587","31","48.15","-466"
"7256","223587","31","48.2","136.5"
"7256","223587","31","48.25","-257.2"
"7256","223587","31","48.3","-79.74"
"7256","223587","31","48.35","513.4"
"7256","223587","31","48.4","23.93"
"7256","223587","31","48.45","122.9"
"7256","223587","31","48.5","386.9"
"7256","223587","31","48.55","310.2"
"7256","223587","31","48.6","363.6"
"7256","223587","31","48.65","171.1"
"7256","223587","31","48.7","-140.3"
"7256","223587","31","48.75","-290.4"
"7256","223587","31","48.8","466.2"
"7256","223587","31","48.85","206.6"
"7256","223587","31","48.9","26.45"
"7256","223587","31","48.95","-114.9"
"7256","223587","31","49.0","49.9"
"7256","223587","31","49.05","-40.2"
"7256","223587","31","49.1","154"
"7256","223587","31","49.15","-186.8"
"7256","223587","31","49.2","30.9"
"7256","223587","31","49.25","-242.1"
"7256","223587","31","49.3","87.73"
"7256","223587","31","49.35","122.9"
"7256","223587","31","49.4","323.6"
"7256","223587","31","49.45","90.15"
"7256","223587","31","49.5","163"
"7256","223587","31","49.55","-125.7"
"7256","223587","31","49.6","112"
"7256","223587","31","49.65","252.8"
"7256","223587","31","49.7","-197.9"
"7256","223587","31","49.75","503.1"
"7256","223587","31","49.8","127.7"
"7256","223587","31","49.85","398"
"7256","223587","31","49.9","39.41"
"7256","223587","31","49.95","98.28"
"7256","223587","31","50.0","85.8"
"7256","223587","31","50.05","534.4"
"7256","223587","31","50.1","147.9"
"7256","223587","31","50.15","491.8"
"7256","223587","31","50.2","348.6"
"7256","223587","31","50.25","70.16"
"7256","223587","31","50.3","195.6"
"7256","223587","31","50.35","325.1"
"7256","223587","31","50.4","296.8"
"7256","223587","31","50.45","536.6"
"7256","223587","31","50.5","273"
"7256","223587","31","50.55","85.23"
"7256","223587","31","50.6","225"
"7256","223587","31","50.65","322.1"
"7256","223587","31","50.7","367.4"
"7256","223587","31","50.75","174.1"
"7256","223587","31","50.8","463.7"
"7256","223587","31","50.85","407"
"7256","223587","31","50.9","397.8"
"7256","223587","31","50.95","169.2"
"7256","223587","31","51.0","254.4"
"7256","223587","31","51.05","102.5"
"7256","223587","31","51.1","669.6"
"7256","223587","31","51.15","116.8"
"7256","223587","31","51.2","395.1"
"7256","223587","31","51.25","700.4"
"7256","223587","31","51.3","325.3"
"7256","223587","31","51.35","370"
"7256","223587","31","51.4","466.1"
"7256","223587","31","51.45","208.6"
"7256","223587","31","51.5","398.7"
"7256","223587","31","51.55","294.6"
"7256","223587","31","51.6","379.7"
"7256","223587","31","51.65","197.5"
"7256","223587","31","51.7","188.5"
"7256","223587","31","51.75","477.3"
"7256","223587","31","51.8","276.5"
"7256","223587","31","51.85","112.6"
"7256","223587","31","51.9","9.174"
"7256","223587","31","51.95","-37.61"
"7256","223587","31","52.0","0"
"7256","223594","32","19.0","0"
"7256","223594","32","19.05","-116.8"
"7256","223594","32","19.1","177.8"
"7256","223594","32","19.15","-390.6"
"7256","223594","32","19.2","5.249"
"7256","223594","32","19.25","358.3"
"7256","223594","32","19.3","74.09"
"7256","223594","32","19.35","-13.63"
"7256","223594","32","19.4","-78.62"
"7256","223594","32","19.45","-191.8"
"7256","223594","32","19.5","379.5"
"7256","223594","32","19.55","116.4"
"7256","223594","32","19.6","-59.9"
"7256","223594","32","19.65","-28.82"
"7256","223594","32","19.7","102"
"7256","223594","32","19.75","296.1"
"7256","223594","32","19.8","549.1"
"7256","223594","32","19.85","154.7"
"7256","223594","32","19.9","355"
"7256","223594","32","19.95","243.4"
"7256","223594","32","20.0","545.6"
"7256","223594","32","20.05","-144.6"
"7256","223594","32","20.1","345.3"
"7256","223594","32","20.15","191.7"
"7256","223594","32","20.2","605.4"
"7256","223594","32","20.25","218.7"
"7256","223594","32","20.3","311"
"7256","223594","32","20.35","77.72"
"7256","223594","32","20.4","289.6"
"7256","223594","32","20.45","92.29"
"7256","223594","32","20.5","578.9"
"7256","223594","32","20.55","521.6"
"7256","223594","32","20.6","746.8"
"7256","223594","32","20.65","456.8"
"7256","223594","32","20.7","416.5"
"7256","223594","32","20.75","497.5"
"7256","223594","32","20.8","484.3"
"7256","223594","32","20.85","1066"
"7256","223594","32","20.9","722.1"
"7256","223594","32","20.95","374.8"
"7256","223594","32","21.0","709.1"
"7256","223594","32","21.05","610.2"
"7256","223594","32","21.1","924.8"
"7256","223594","32","21.15","1130"
"7256","223594","32","21.2","641.8"
"7256","223594","32","21.25","1227"
"7256","223594","32","21.3","1154"
"7256","223594","32","21.35","819.3"
"7256","223594","32","21.4","1126"
"7256","223594","32","21.45","1175"
"7256","223594","32","21.5","1701"
"7256","223594","32","21.55","1319"
"7256","223594","32","21.6","1317"
"7256","223594","32","21.65","1149"
"7256","223594","32","21.7","1821"
"7256","223594","32","21.75","1495"
"7256","223594","32","21.8","1532"
"7256","223594","32","21.85","1445"
"7256","223594","32","21.9","1162"
"7256","223594","32","21.95","1365"
"7256","223594","32","22.0","1030"
"7256","223594","32","22.05","1325"
"7256","223594","32","22.1","1399"
"7256","223594","32","22.15","1497"
"7256","223594","32","22.2","1290"
"7256","223594","32","22.25","1483"
"7256","223594","32","22.3","1787"
"7256","223594","32","22.35","1820"
"7256","223594","32","22.4","1281"
"7256","223594","32","22.45","1600"
"7256","223594","32","22.5","1059"
"7256","223594","32","22.55","1079"
"7256","223594","32","22.6","949.5"
"7256","223594","32","22.65","1015"
"7256","223594","32","22.7","1328"
"7256","223594","32","22.75","1058"
"7256","223594","32","22.8","1113"
"7256","223594","32","22.85","1210"
"7256","223594","32","22.9","1723"
"7256","223594","32","22.95","1520"
"7256","223594","32","23.0","1138"
"7256","223594","32","23.05","1622"
"7256","223594","32","23.1","2045"
"7256","223594","32","23.15","1809"
"7256","223594","32","23.2","1212"
"7256","223594","32","23.25","1188"
"7256","223594","32","23.3","1396"
"7256","223594","32","23.35","741"
"7256","223594","32","23.4","892.1"
"7256","223594","32","23.45","639.2"
"7256","223594","32","23.5","1341"
"7256","223594","32","23.55","814.1"
"7256","223594","32","23.6","1161"
"7256","223594","32","23.65","1065"
"7256","223594","32","23.7","833.9"
"7256","223594","32","23.75","1326"
"7256","223594","32","23.8","1185"
"7256","223594","32","23.85","1162"
"7256","223594","32","23.9","1358"
"7256","223594","32","23.95","1139"
"7256","223594","32","24.0","877"
"7256","223594","32","24.05","1017"
"7256","223594","32","24.1","1556"
"7256","223594","32","24.15","884.1"
"7256","223594","32","24.2","742.4"
"7256","223594","32","24.25","360.8"
"7256","223594","32","24.3","910.5"
"7256","223594","32","24.35","1008"
"7256","223594","32","24.4","300.8"
"7256","223594","32","24.45","699"
"7256","223594","32","24.5","1098"
"7256","223594","32","24.55","787.5"
"7256","223594","32","24.6","1427"
"7256","223594","32","24.65","1186"
"7256","223594","32","24.7","1855"
"7256","223594","32","24.75","1142"
"7256","223594","32","24.8","1988"
"7256","223594","32","24.85","1545"
"7256","223594","32","24.9","1933"
"7256","223594","32","24.95","1901"
"7256","223594","32","25.0","1679"
"7256","223594","32","25.05","1561"
"7256","223594","32","25.1","1982"
"7256","223594","32","25.15","2242"
"7256","223594","32","25.2","2221"
"7256","223594","32","25.25","2595"
"7256","223594","32","25.3","2789"
"7256","223594","32","25.35","3104"
"7256","223594","32","25.4","3069"
"7256","223594","32","25.45","2752"
"7256","223594","32","25.5","2847"
"7256","223594","32","25.55","3385"
"7256","223594","32","25.6","3183"
"7256","223594","32","25.65","3268"
"7256","223594","32","25.7","3172"
"7256","223594","32","25.75","2739"
"7256","223594","32","25.8","3166"
"7256","223594","32","25.85","3744"
"7256","223594","32","25.9","3467"
"7256","223594","32","25.95","3377"
"7256","223594","32","26.0","3170"
"7256","223594","32","26.05","3259"
"7256","223594","32","26.1","3372"
"7256","223594","32","26.15","3509"
"7256","223594","32","26.2","2939"
"7256","223594","32","26.25","3923"
"7256","223594","32","26.3","3745"
"7256","223594","32","26.35","3611"
"7256","223594","32","26.4","3538"
"7256","223594","32","26.45","3515"
"7256","223594","32","26.5","3458"
"7256","223594","32","26.55","4196"
"7256","223594","32","26.6","3663"
"7256","223594","32","26.65","3769"
"7256","223594","32","26.7","3995"
"7256","223594","32","26.75","4088"
"7256","223594","32","26.8","4463"
"7256","223594","32","26.85","4204"
"7256","223594","32","26.9","4346"
"7256","223594","32","26.95","3880"
"7256","223594","32","27.0","4884"
"7256","223594","32","27.05","4666"
"7256","223594","32","27.1","5046"
"7256","223594","32","27.15","4634"
"7256","223594","32","27.2","5153"
"7256","223594","32","27.25","5081"
"7256","223594","32","27.3","5090"
"7256","223594","32","27.35","5296"
"7256","223594","32","27.4","5384"
"7256","223594","32","27.45","5548"
"7256","223594","32","27.5","5853"
"7256","223594","32","27.55","5354"
"7256","223594","32","27.6","5573"
"7256","223594","32","27.65","6100"
"7256","223594","32","27.7","5942"
"7256","223594","32","27.75","5618"
"7256","223594","32","27.8","6433"
"7256","223594","32","27.85","6697"
"7256","223594","32","27.9","6624"
"7256","223594","32","27.95","7203"
"7256","223594","32","28.0","7257"
"7256","223594","32","28.05","7723"
"7256","223594","32","28.1","6867"
"7256","223594","32","28.15","7070"
"7256","223594","32","28.2","7448"
"7256","223594","32","28.25","8111"
"7256","223594","32","28.3","7744"
"7256","223594","32","28.35","7555"
"7256","223594","32","28.4","7522"
"7256","223594","32","28.45","7548"
"7256","223594","32","28.5","7061"
"7256","223594","32","28.55","7310"
"7256","223594","32","28.6","6969"
"7256","223594","32","28.65","7135"
"7256","223594","32","28.7","7136"
"7256","223594","32","28.75","7149"
"7256","223594","32","28.8","7162"
"7256","223594","32","28.85","6865"
"7256","223594","32","28.9","6830"
"7256","223594","32","28.95","6274"
"7256","223594","32","29.0","6158"
"7256","223594","32","29.05","5412"
"7256","223594","32","29.1","5576"
"7256","223594","32","29.15","5208"
"7256","223594","32","29.2","4933"
"7256","223594","32","29.25","4298"
"7256","223594","32","29.3","5084"
"7256","223594","32","29.35","4411"
"7256","223594","32","29.4","3864"
"7256","223594","32","29.45","2871"
"7256","223594","32","29.5","3753"
"7256","223594","32","29.55","3333"
"7256","223594","32","29.6","2959"
"7256","223594","32","29.65","2417"
"7256","223594","32","29.7","2699"
"7256","223594","32","29.75","2654"
"7256","223594","32","29.8","2421"
"7256","223594","32","29.85","1530"
"7256","223594","32","29.9","1967"
"7256","223594","32","29.95","2034"
"7256","223594","32","30.0","1441"
"7256","223594","32","30.05","1091"
"7256","223594","32","30.1","963.5"
"7256","223594","32","30.15","950.4"
"7256","223594","32","30.2","943.8"
"7256","223594","32","30.25","1440"
"7256","223594","32","30.3","1113"
"7256","223594","32","30.35","1289"
"7256","223594","32","30.4","420.8"
"7256","223594","32","30.45","205.8"
"7256","223594","32","30.5","78.68"
"7256","223594","32","30.55","103.8"
"7256","223594","32","30.6","6.457"
"7256","223594","32","30.65","743.8"
"7256","223594","32","30.7","135.6"
"7256","223594","32","30.75","-487"
"7256","223594","32","30.8","3.303"
"7256","223594","32","30.85","-312.8"
"7256","223594","32","30.9","-33.1"
"7256","223594","32","30.95","304.3"
"7256","223594","32","31.0","382.6"
"7256","223594","32","31.05","-164"
"7256","223594","32","31.1","515.8"
"7256","223594","32","31.15","-21.87"
"7256","223594","32","31.2","-67.82"
"7256","223594","32","31.25","285.3"
"7256","223594","32","31.3","-112.6"
"7256","223594","32","31.35","-66.37"
"7256","223594","32","31.4","-295.7"
"7256","223594","32","31.45","-301.5"
"7256","223594","32","31.5","261.6"
"7256","223594","32","31.55","100.5"
"7256","223594","32","31.6","518.2"
"7256","223594","32","31.65","-64.18"
"7256","223594","32","31.7","245.5"
"7256","223594","32","31.75","-47.33"
"7256","223594","32","31.8","297.3"
"7256","223594","32","31.85","-229.8"
"7256","223594","32","31.9","-75.43"
"7256","223594","32","31.95","751.3"
"7256","223594","32","32.0","476.2"
"7256","223594","32","32.05","-363.8"
"7256","223594","32","32.1","-369.9"
"7256","223594","32","32.15","319"
"7256","223594","32","32.2","574.4"
"7256","223594","32","32.25","27.11"
"7256","223594","32","32.3","27.25"
"7256","223594","32","32.35","637.1"
"7256","223594","32","32.4","344"
"7256","223594","32","32.45","-474"
"7256","223594","32","32.5","-52.12"
"7256","223594","32","32.55","-9.214"
"7256","223594","32","32.6","826"
"7256","223594","32","32.65","-55.68"
"7256","223594","32","32.7","-66.94"
"7256","223594","32","32.75","26.07"
"7256","223594","32","32.8","-389.5"
"7256","223594","32","32.85","17.7"
"7256","223594","32","32.9","-90.3"
"7256","223594","32","32.95","148"
"7256","223594","32","33.0","43.79"
"7256","223594","32","33.05","438.3"
"7256","223594","32","33.1","278.8"
"7256","223594","32","33.15","-127.7"
"7256","223594","32","33.2","282.1"
"7256","223594","32","33.25","142.8"
"7256","223594","32","33.3","16.75"
"7256","223594","32","33.35","426.1"
"7256","223594","32","33.4","167.4"
"7256","223594","32","33.45","-185.5"
"7256","223594","32","33.5","-418.5"
"7256","223594","32","33.55","99.4"
"7256","223594","32","33.6","194.1"
"7256","223594","32","33.65","-1.545"
"7256","223594","32","33.7","-181.8"
"7256","223594","32","33.75","304.1"
"7256","223594","32","33.8","-42.85"
"7256","223594","32","33.85","285.4"
"7256","223594","32","33.9","155.3"
"7256","223594","32","33.95","-120.8"
"7256","223594","32","34.0","416"
"7256","223594","32","34.05","687.7"
"7256","223594","32","34.1","274.9"
"7256","223594","32","34.15","320.9"
"7256","223594","32","34.2","310.1"
"7256","223594","32","34.25","485.8"
"7256","223594","32","34.3","687.4"
"7256","223594","32","34.35","77.15"
"7256","223594","32","34.4","49.43"
"7256","223594","32","34.45","409.4"
"7256","223594","32","34.5","368.9"
"7256","223594","32","34.55","211.2"
"7256","223594","32","34.6","100.1"
"7256","223594","32","34.65","229.7"
"7256","223594","32","34.7","139.8"
"7256","223594","32","34.75","65.54"
"7256","223594","32","34.8","208.1"
"7256","223594","32","34.85","-3.193"
"7256","223594","32","34.9","4.869"
"7256","223594","32","34.95","-329"
"7256","223594","32","35.0","151.7"
"7256","223594","32","35.05","-290.8"
"7256","223594","32","35.1","192.7"
"7256","223594","32","35.15","116.7"
"7256","223594","32","35.2","33.44"
"7256","223594","32","35.25","-83.29"
"7256","223594","32","35.3","203.9"
"7256","223594","32","35.35","302.6"
"7256","223594","32","35.4","430.8"
"7256","223594","32","35.45","60.8"
"7256","223594","32","35.5","-99.06"
"7256","223594","32","35.55","-216.5"
"7256","223594","32","35.6","80.93"
"7256","223594","32","35.65","-330.5"
"7256","223594","32","35.7","139.5"
"7256","223594","32","35.75","175.2"
"7256","223594","32","35.8","11.13"
"7256","223594","32","35.85","30.03"
"7256","223594","32","35.9","278.2"
"7256","223594","32","35.95","443.2"
"7256","223594","32","36.0","248.4"
"7256","223594","32","36.05","318.8"
"7256","223594","32","36.1","104.9"
"7256","223594","32","36.15","108.9"
"7256","223594","32","36.2","-80.57"
"7256","223594","32","36.25","133.2"
"7256","223594","32","36.3","375"
"7256","223594","32","36.35","201.8"
"7256","223594","32","36.4","-123.7"
"7256","223594","32","36.45","148.5"
"7256","223594","32","36.5","-269.2"
"7256","223594","32","36.55","-50.1"
"7256","223594","32","36.6","-167.4"
"7256","223594","32","36.65","-134.9"
"7256","223594","32","36.7","282"
"7256","223594","32","36.75","358"
"7256","223594","32","36.8","145.3"
"7256","223594","32","36.85","447.7"
"7256","223594","32","36.9","128.2"
"7256","223594","32","36.95","-180.2"
"7256","223594","32","37.0","27.02"
"7256","223594","32","37.05","256.1"
"7256","223594","32","37.1","519.2"
"7256","223594","32","37.15","446.4"
"7256","223594","32","37.2","369.3"
"7256","223594","32","37.25","479.4"
"7256","223594","32","37.3","240"
"7256","223594","32","37.35","80.74"
"7256","223594","32","37.4","1009"
"7256","223594","32","37.45","-0.7839"
"7256","223594","32","37.5","-64.95"
"7256","223594","32","37.55","356.9"
"7256","223594","32","37.6","464.5"
"7256","223594","32","37.65","736.5"
"7256","223594","32","37.7","554.6"
"7256","223594","32","37.75","-4.965"
"7256","223594","32","37.8","-139.4"
"7256","223594","32","37.85","632"
"7256","223594","32","37.9","388.6"
"7256","223594","32","37.95","164.7"
"7256","223594","32","38.0","56.79"
"7256","223594","32","38.05","436.4"
"7256","223594","32","38.1","407.3"
"7256","223594","32","38.15","415.5"
"7256","223594","32","38.2","318.8"
"7256","223594","32","38.25","219.5"
"7256","223594","32","38.3","-268.5"
"7256","223594","32","38.35","337"
"7256","223594","32","38.4","-283.8"
"7256","223594","32","38.45","-337"
"7256","223594","32","38.5","111.3"
"7256","223594","32","38.55","138.3"
"7256","223594","32","38.6","335"
"7256","223594","32","38.65","394.2"
"7256","223594","32","38.7","-76.31"
"7256","223594","32","38.75","-111.4"
"7256","223594","32","38.8","545.7"
"7256","223594","32","38.85","202.5"
"7256","223594","32","38.9","11.82"
"7256","223594","32","38.95","305.6"
"7256","223594","32","39.0","468"
"7256","223594","32","39.05","-304"
"7256","223594","32","39.1","-93.4"
"7256","223594","32","39.15","327.5"
"7256","223594","32","39.2","233.8"
"7256","223594","32","39.25","-238.4"
"7256","223594","32","39.3","-348.4"
"7256","223594","32","39.35","-15.4"
"7256","223594","32","39.4","-152.6"
"7256","223594","32","39.45","308.2"
"7256","223594","32","39.5","543.9"
"7256","223594","32","39.55","173.3"
"7256","223594","32","39.6","37.35"
"7256","223594","32","39.65","92.53"
"7256","223594","32","39.7","106.5"
"7256","223594","32","39.75","176.5"
"7256","223594","32","39.8","18.25"
"7256","223594","32","39.85","996.6"
"7256","223594","32","39.9","239.1"
"7256","223594","32","39.95","382.3"
"7256","223594","32","40.0","106"
"7256","223594","32","40.05","-33.09"
"7256","223594","32","40.1","314.8"
"7256","223594","32","40.15","514.8"
"7256","223594","32","40.2","327.7"
"7256","223594","32","40.25","225.9"
"7256","223594","32","40.3","393.4"
"7256","223594","32","40.35","-336.3"
"7256","223594","32","40.4","36.14"
"7256","223594","32","40.45","-220.2"
"7256","223594","32","40.5","-107"
"7256","223594","32","40.55","283.5"
"7256","223594","32","40.6","-85.09"
"7256","223594","32","40.65","-56.96"
"7256","223594","32","40.7","125.9"
"7256","223594","32","40.75","521.6"
"7256","223594","32","40.8","47.45"
"7256","223594","32","40.85","123.6"
"7256","223594","32","40.9","294.7"
"7256","223594","32","40.95","397.4"
"7256","223594","32","41.0","416.7"
"7256","223594","32","41.05","-67.2"
"7256","223594","32","41.1","676"
"7256","223594","32","41.15","247.2"
"7256","223594","32","41.2","604.7"
"7256","223594","32","41.25","424.2"
"7256","223594","32","41.3","424.8"
"7256","223594","32","41.35","285.7"
"7256","223594","32","41.4","530.9"
"7256","223594","32","41.45","401.4"
"7256","223594","32","41.5","403"
"7256","223594","32","41.55","299.6"
"7256","223594","32","41.6","33.62"
"7256","223594","32","41.65","1117"
"7256","223594","32","41.7","706.8"
"7256","223594","32","41.75","561"
"7256","223594","32","41.8","365.8"
"7256","223594","32","41.85","210.3"
"7256","223594","32","41.9","387.1"
"7256","223594","32","41.95","151.4"
"7256","223594","32","42.0","721"
"7256","223594","32","42.05","544.8"
"7256","223594","32","42.1","581.7"
"7256","223594","32","42.15","444.2"
"7256","223594","32","42.2","699.9"
"7256","223594","32","42.25","722.3"
"7256","223594","32","42.3","1086"
"7256","223594","32","42.35","533.5"
"7256","223594","32","42.4","764.9"
"7256","223594","32","42.45","467.6"
"7256","223594","32","42.5","504"
"7256","223594","32","42.55","968.5"
"7256","223594","32","42.6","1004"
"7256","223594","32","42.65","703.4"
"7256","223594","32","42.7","997.9"
"7256","223594","32","42.75","1278"
"7256","223594","32","42.8","1183"
"7256","223594","32","42.85","843.9"
"7256","223594","32","42.9","1589"
"7256","223594","32","42.95","1138"
"7256","223594","32","43.0","751.8"
"7256","223594","32","43.05","1430"
"7256","223594","32","43.1","1253"
"7256","223594","32","43.15","1416"
"7256","223594","32","43.2","1356"
"7256","223594","32","43.25","1091"
"7256","223594","32","43.3","1256"
"7256","223594","32","43.35","1412"
"7256","223594","32","43.4","1227"
"7256","223594","32","43.45","1277"
"7256","223594","32","43.5","1444"
"7256","223594","32","43.55","1486"
"7256","223594","32","43.6","1303"
"7256","223594","32","43.65","1542"
"7256","223594","32","43.7","1815"
"7256","223594","32","43.75","1651"
"7256","223594","32","43.8","1306"
"7256","223594","32","43.85","1442"
"7256","223594","32","43.9","1384"
"7256","223594","32","43.95","1727"
"7256","223594","32","44.0","1987"
"7256","223594","32","44.05","1777"
"7256","223594","32","44.1","2331"
"7256","223594","32","44.15","2155"
"7256","223594","32","44.2","2156"
"7256","223594","32","44.25","2048"
"7256","223594","32","44.3","2434"
"7256","223594","32","44.35","2336"
"7256","223594","32","44.4","1903"
"7256","223594","32","44.45","2326"
"7256","223594","32","44.5","2229"
"7256","223594","32","44.55","1915"
"7256","223594","32","44.6","2056"
"7256","223594","32","44.65","2031"
"7256","223594","32","44.7","2217"
"7256","223594","32","44.75","1884"
"7256","223594","32","44.8","2068"
"7256","223594","32","44.85","2535"
"7256","223594","32","44.9","1734"
"7256","223594","32","44.95","2206"
"7256","223594","32","45.0","2217"
"7256","223594","32","45.05","2037"
"7256","223594","32","45.1","1917"
"7256","223594","32","45.15","1748"
"7256","223594","32","45.2","1996"
"7256","223594","32","45.25","1807"
"7256","223594","32","45.3","1757"
"7256","223594","32","45.35","2033"
